Optimal Cost for the current setting: 
74.5584
Generation | Best Tour | Cost 
903 , 6625, 14.2253
904 , 14646, 14.0768
905 , 13485, 14.2253
906 , 463, 14.2253
907 , 2699, 14.2253
908 , 12346, 14.2223
909 , 436, 14.2253
910 , 10088, 14.2253
911 , 4921, 14.2253
912 , 9819, 14.2253
913 , 10049, 14.2253
914 , 9037, 14.2253
915 , 463, 14.2253
916 , 11100, 14.2253
917 , 9597, 14.2253
918 , 467, 14.2253
919 , 531, 14.2253
920 , 9972, 14.2253
921 , 404, 14.2253
922 , 11914, 14.2253
923 , 183, 14.2253
924 , 407, 14.2253
925 , 9446, 14.2253
926 , 7069, 14.2253
927 , 9373, 14.2253
928 , 10912, 14.2253
929 , 17910, 14.2253
930 , 10054, 14.2253
931 , 8267, 14.2253
932 , 10784, 14.2253
933 , 10689, 14.2253
934 , 10703, 14.2253
935 , 9922, 14.2253
936 , 18037, 14.2223
937 , 9847, 14.2253
938 , 8179, 14.2253
939 , 10484, 14.2253
940 , 531, 14.2253
941 , 254, 14.2253
942 , 9941, 14.2253
943 , 520, 14.2253
944 , 9978, 14.2253
945 , 13617, 14.2223
946 , 10478, 14.2253
947 , 10742, 14.2253
948 , 659, 14.2253
949 , 7289, 14.2253
950 , 10511, 14.2253
951 , 8838, 14.2223
952 , 17515, 14.2223
953 , 7521, 14.2253
954 , 10935, 14.2253
955 , 591, 14.2253
956 , 10240, 14.2253
957 , 10405, 14.2253
958 , 10211, 14.2253
959 , 10688, 14.2253
960 , 15124, 14.2223
961 , 191, 14.2223
962 , 10294, 14.2223
963 , 16302, 14.2223
964 , 16130, 14.2223
965 , 18163, 14.2223
966 , 19343, 14.2223
967 , 9850, 14.2223
968 , 18279, 14.2223
969 , 18184, 14.2253
970 , 10691, 14.2223
971 , 10564, 14.2253
972 , 17096, 14.2253
973 , 16715, 14.2253
974 , 6340, 14.2253
975 , 537, 14.2253
976 , 9668, 14.2253
977 , 11361, 14.2223
978 , 18258, 14.2223
979 , 2781, 14.2223
980 , 9549, 14.2223
981 , 5984, 14.2223
982 , 6239, 14.2223
983 , 8152, 14.2223
984 , 19363, 14.2223
985 , 17781, 14.2223
986 , 524, 14.2253
987 , 14682, 14.2223
988 , 15069, 14.2223
989 , 10342, 14.2223
990 , 11070, 14.2223
991 , 14920, 14.2223
992 , 5777, 14.2223
993 , 16987, 14.2223
994 , 19679, 14.2223
995 , 12003, 14.2223
996 , 16739, 14.2223
997 , 19419, 14.2223
998 , 19750, 14.0768
999 , 1885, 14.0768
1000 , 508, 14.0768
1001 , 6173, 14.0768
1002 , 13824, 14.0768
1003 , 5259, 14.0768
1004 , 7781, 14.0768
1005 , 15235, 14.0768
1006 , 23, 14.0768
1007 , 18823, 14.0768
1008 , 17955, 14.0768
1009 , 19165, 14.0768
1010 , 16272, 14.0768
1011 , 18854, 14.0768
1012 , 13817, 14.0768
1013 , 12894, 14.0768
1014 , 19606, 14.0768
1015 , 6821, 14.0768
1016 , 16168, 14.0768
1017 , 14212, 14.0768
1018 , 16550, 14.0768
1019 , 18906, 14.0768
1020 , 18154, 14.0768
1021 , 18796, 14.0768
1022 , 19115, 14.0768
1023 , 18302, 14.0768
1024 , 17082, 14.0768
1025 , 18201, 14.0768
1026 , 18981, 14.0768
1027 , 17523, 14.0768
1028 , 18073, 14.0768
1029 , 16292, 14.0768
1030 , 16500, 14.0768
1031 , 17875, 14.0768
1032 , 14990, 14.0768
1033 , 18205, 14.0768
1034 , 11595, 14.0768
1035 , 17228, 14.0768
1036 , 35, 14.0768
1037 , 13961, 14.0768
1038 , 17522, 14.0768
1039 , 17761, 14.0768
1040 , 11236, 14.0768
1041 , 19679, 14.0768
1042 , 19593, 14.0768
1043 , 10268, 14.0768
1044 , 19743, 14.0768
1045 , 13011, 14.0768
1046 , 19703, 14.0768
1047 , 16945, 14.0768
1048 , 2903, 14.0768
1049 , 18938, 14.0768
1050 , 8416, 14.0768
1051 , 10979, 14.0768
1052 , 9889, 14.2253
1053 , 6786, 14.2253
1054 , 2395, 14.2253
1055 , 7605, 14.2253
1056 , 9402, 14.2253
1057 , 10265, 14.2253
1058 , 495, 14.2253
1059 , 10365, 14.2253
1060 , 11874, 14.0836
1061 , 12910, 14.2253
1062 , 11261, 14.2253
1063 , 17310, 14.2253
