40.4387   50.5778   49.1829   81.3164
40.3708   51.7075   48.3085   81.4689
40.3708   51.7075   48.3085   81.4689
39.4245   51.2235   47.6901   80.3273
39.348   51.7101   47.8044   80.6689
38.4607   50.7032   46.7687   78.9769
37.4171   49.8517   47.7323   78.5087
38.3996   50.3165   47.1024   78.8981
38.3996   50.3165   47.1024   78.8981
39.5831   49.5604   47.441   79.2067
38.7403   48.611   47.0979   77.9875
38.1993   47.8421   47.8436   77.6985
38.2849   47.8028   47.3122   77.3905
38.2849   47.8028   47.3122   77.3905
38.2849   47.8028   47.3122   77.3905
37.8015   46.7963   47.8877   76.8901
38.3962   46.8115   48.0012   77.2638
38.3962   46.8115   48.0012   77.2638
38.4847   47.3289   47.838   77.5214
38.4847   47.3289   47.838   77.5214
37.4523   48.0939   47.7285   77.4191
36.2659   47.2942   48.7794   77.0155
37.1088   46.87   48.7432   77.1347
37.3995   46.0196   49.52   77.2577
36.516   44.8341   48.6874   75.5909
36.002   43.9857   48.1276   74.4792
36.0298   42.9553   48.092   73.8657
35.0973   43.0155   48.0263   73.4076
34.0282   42.0492   47.2196   71.8035
34.0282   42.0492   47.2196   71.8035
33.4089   41.3843   46.572   70.6949
33.4089   41.3843   46.572   70.6949
33.2507   41.6505   45.4542   70.0461
32.3017   41.0854   46.4447   69.918
32.7238   41.9038   46.5638   70.675
32.4196   41.6284   46.5958   70.3926
32.4196   41.6284   46.5958   70.3926
32.4196   41.6284   46.5958   70.3926
32.4196   41.6284   46.5958   70.3926
31.6336   41.4725   46.3661   69.7887
30.4892   40.3507   47.5343   69.4066
31.0333   40.939   48.3008   70.5127
31.5987   41.8218   47.2086   70.5422
30.5714   42.5757   46.6296   70.1543
30.9316   42.521   45.6537   69.6352
30.9316   42.521   45.6537   69.6352
30.9316   42.521   45.6537   69.6352
31.0644   42.1967   45.0894   69.1275
31.4001   41.6807   45.3086   69.1094
30.6008   41.0333   46.0212   68.8338
31.6545   40.9238   45.1237   68.6507
31.8114   39.9108   44.8732   67.9591
31.8114   39.9108   44.8732   67.9591
31.5141   38.72   44.464   66.8537
30.7439   39.8457   44.2847   67.0373
30.1103   39.7355   45.067   67.2055
29.308   39.6176   45.2211   66.884
29.3723   38.7425   45.852   66.8291
29.3723   38.7425   45.852   66.8291
29.805   38.4176   45.8323   66.8195
30.9871   39.2492   46.3189   68.1626
30.9249   38.3184   47.4077   68.3531
31.8113   38.2382   46.7174   68.2396
32.8551   38.0014   46.3094   68.3237
32.9542   37.2959   47.0752   68.5057
32.8807   36.2719   47.9619   68.5357
33.8552   35.3964   47.1538   67.9894
34.2446   34.6998   46.5266   67.3906
34.9321   34.1512   45.7732   66.9458
34.9321   34.1512   45.7732   66.9458
34.4412   33.2133   45.7143   66.1749
34.9521   33.9251   45.2258   66.4676
35.749   32.969   44.6015   65.9867
35.749   32.969   44.6015   65.9867
35.749   32.969   44.6015   65.9867
